,Unnamed: 0.1,Unnamed: 0,School Name,Coordinates,Address,School Type,latitude,longitude,District,Address3
927,,940,متوسطة الحاير للبنين,,"CR4R+HM2, Al Haeer، Unnamed Road, Riyadh 14581",School,24.406395,46.8413503, Al Haeer، Unnamed Road, Al Haeer، Unnamed Road
928,,941,مدرسة عمر بن عبدالعزيز للطفولة المبكرة,,"GM97+484, Uqadh, Riyadh 14723",Elementary school,24.5177501,46.6630164, Uqadh, Uqadh
929,,942,مدرسة عمرة بنت الربيع الإبتدائية,,"GMF7+8JC, Uqadh, Riyadh 14723",School,24.5233195,46.6637303, Uqadh, Uqadh
930,,943,ابتدائية عمران بن تميم لتحفيظ القران,,"CR3V+C3X, Al Haeer, Unnamed Road, Riyadh 14581",School,24.4036017,46.8424468, Al Haeer, Al Haeer
931,,944,مدرسة لبنه اﻷنصاري الإبتدائية,,"Al Haeer, Riyadh 14581",Elementary school,24.4075625,46.8372648, Riyadh 14581, Riyadh 14581
932,,945,Medina Elementary School,,"Adma, As Suwaidi, Riyadh 12792",Elementary school,24.5965683,46.6855163, As Suwaidi, As Suwaidi
933,,946,مدرسة الأقصى الإبتدائية,,"3394 Dar As Safa, Sultanah, Riyadh 12776",Elementary school,24.602536,46.6835764, Sultanah, Sultanah
934,,947,Sultan Primary School,,"JM2Q+9RV, Ishaq Ibn Masrah, Sultanah, Riyadh 12777",Elementary school,24.6009773,46.6892365, Ishaq Ibn Masrah, Ishaq Ibn Masrah
935,,948,المدرسة الإبتدائية السابعة والمائة,,"3617 Kharzah, Sultanah, Riyadh 12776",School,24.6053959,46.6857757, Sultanah, Sultanah
936,,949,مدرسة الإمام محمد بن سعود النسائية لتحفيظ القرآن,,"3381 Al Abd Al Qader, Sultanah, Riyadh 12776",School,24.5990801,46.6833191, Sultanah, Sultanah
937,,950,المتوسطة 65,,"Sultanah, Riyadh 12776",School,24.604668,46.6857174, Riyadh 12776, Riyadh 12776
938,,951,مدرسة عمر بن الخطاب المتوسطة,,"JM2R+F4Q, Ishaq Ibn Masrah, Sultanah, Riyadh 12777",School,24.6012025,46.6900515, Ishaq Ibn Masrah, Ishaq Ibn Masrah
939,,952,دار المحاسن,,"Sultanah, Riyadh 12776",Religious school,24.600228,46.6817713, Riyadh 12776, Riyadh 12776
940,,953,مدرسة جويرية بنت الحارث رضي الله عنها لتحفيظ القرآن الكريم,,"6652 Shaikh Al Taj, Sultanah, Riyadh 12776",School,24.602939,46.6847131, Sultanah, Sultanah
941,,954,مدرسة الأقصى الإبتدائية,,"3394 Dar As Safa, Sultanah, Riyadh 12776",Elementary school,24.602536,46.6835764, Sultanah, Sultanah
942,,955,Medina Elementary School,,"Adma, As Suwaidi, Riyadh 12792",Elementary school,24.5965683,46.6855163, As Suwaidi, As Suwaidi
943,,956,Modern Education International Schools,,"Marwan Ibn Said, As Suwaidi, Riyadh 12776",School,24.6027263,46.6801238, As Suwaidi, As Suwaidi
944,,957,National Schools nujaba,,"6392 Umar Ibn Dhar, Al Badi'ah, Riyadh 12773",School,24.6074272,46.6778249, Al Badi'ah, Al Badi'ah
945,,958,مدارس المتقدمة العالمية - حي عليشة,,"JMJR+PP, Ulaishah, Riyadh 12742",School,24.6317711,46.6915134, Ulaishah, Ulaishah
946,,959,Alshamelah International School,,"Samahat Ash Shaikh Abdulaziz Ibn Baz St, Al Badi'ah, Riyadh 12748",School,24.6218747,46.682949, Al Badi'ah, Al Badi'ah
947,,960,Sunrise International School,,"6611 Wadi Naam, Al Badi'ah, Riyadh 12748",School,24.6184979,46.6771675, Al Badi'ah, Al Badi'ah
948,,961,مدرسة التحدي العالمية المبنى الجديد,,"RLFA2867، 2867 البيان، 8131, Riyadh 14712",Primary school,24.5808561,46.7044057, Riyadh 14712, Riyadh 14712
949,,962,مدارس المدينة الاكاديمية,,"Wadi Al Munhani, Ghirnatah, Riyadh 13241",School,24.7966359,46.7384998, Ghirnatah, Ghirnatah
950,,963,مدرسة الأقصى الإبتدائية,,"3394 Dar As Safa, Sultanah, Riyadh 12776",Elementary school,24.602536,46.6835764, Sultanah, Sultanah
951,,964,Modern Education International Schools,,"Marwan Ibn Said, As Suwaidi, Riyadh 12776",School,24.6027263,46.6801238, As Suwaidi, As Suwaidi
952,,965,المدرسة ٣٧ الابتدائية,,"6741 Ibn Salum, Utaiqah, Riyadh 12673",School,24.5919711,46.7087263, Utaiqah, Utaiqah
953,,966,مدرسة ام القرى,,"6885, Riyadh 12673",School,24.5932107,46.7064907, Riyadh 12673, Riyadh 12673
954,,967,مدارس الحجاز الأهلية للبنين,,"7137 Muammar At Tamimi, 2223, Utaiqah, Riyadh 12671",School,24.595569,46.705082, 2223, 2223
955,,968,حي عتيقه الرياض,,"JP45+5F3 مدرسة ابتدائيه بنات، 43 حي, Utaiqah, Riyadh 12671",Elementary school,24.6053918,46.7083875, Utaiqah, Utaiqah
956,,969,Medina Elementary School,,"Adma, As Suwaidi, Riyadh 12792",Elementary school,24.5965683,46.6855163, As Suwaidi, As Suwaidi
957,,970,Schools Hijaz civil,,"2320 الشدقاء، عتيقة الرياض 12653 6944 Ash Shudaqa, 6944, Utaiqah, Riyadh 12653",School,24.6130262,46.7085595, 6944, 6944
958,,971,First Primary School For Quran - For Girls,,"2252 Ash Shudaqa, 6891, Utaiqah, Riyadh 12653",School,24.6126687,46.7079848, 6891, 6891
959,,972,AE Security,,"حي, Utaiqah, Riyadh 12673",Primary school,24.590518,46.7091754, Utaiqah, Utaiqah
960,,973,Dar Al Uloom Schools,,"7677 Al Barakah St, Al Falah, Riyadh 13314",School,24.799154,46.7086569, Al Falah, Al Falah
961,,974,Unicq fit,,"6693 Al Lawzah, Al Falah, Riyadh 13314",Elementary school,24.792998,46.7082543, Al Falah, Al Falah
962,,975,Dar Al Uloom Schools,,"6890 Al Methneb St, 3279, Al Falah, 3279, Riyadh 13314",School,24.7930717,46.7086002, 3279, 3279
963,,976,مركز عالم الطفل لضيافة الأطفال,,"8000 Wahran, Al Falah، 3241, Riyadh 13314",Nursery school,24.8031351,46.7082102, Al Falah، 3241, Al Falah، 3241
964,,977,Dar Alulom International School,,"3178 Al Kindi, Al Falah, Riyadh 13314",School,24.7926694,46.7081065, Al Falah, Al Falah
965,,978,قاعة الاستاذ خالد عزمي,,"QPW7+WFV, Al Mizan St, Al Falah, Riyadh 13314",Middle school,24.7974083,46.7133125, Al Mizan St, Al Mizan St
966,,979,مدرسة دار العلوم تمهيدي,,"6832 Al Lawzah, 3182, Al Falah, Riyadh 13314",School,24.7925125,46.707509, 3182, 3182
967,,980,Hay Al Wadi Middle School,,"QMQV+JQ3, Al Faidiyyah, Al Wadi, Riyadh 13313",School,24.7890223,46.6941282, Al Faidiyyah, Al Faidiyyah
968,,981,مدارس المناهج الحديثة الاهلية تم الاغلاق مؤقتا,,"8236 Al Mushairfah, Al Wadi, Riyadh 13313",School,24.7975912,46.6922769, Al Wadi, Al Wadi
969,,982,Tlemceni Primary School,,"6756 Al Mouazin, 2795, Al Wadi, Riyadh 13313",Elementary school,24.7838182,46.6861999, 2795, 2795
970,,983,New Vision Schools - Al Wadi,,"2257 7632 Monjed, Al Wadi, Riyadh 13313",School,24.7926968,46.6800252, Al Wadi, Al Wadi
971,,984,Ibn Sina High School,,"QMMP+89Q, Al Majdal, Al Wadi, Riyadh 13313",High school,24.7833302,46.6856954, Al Majdal, Al Majdal
972,,985,مدارس ماي سكول (مدرستي) | My School,,"6565 Wadi Bish, Al Wadi، 3201 وادي بيش،, Riyadh 13313",Private educational institution,24.7825623,46.6895477, Al Wadi، 3201 وادي بيش،, Al Wadi، 3201 وادي بيش،
973,,986,مدارس,,"QMRR+R66, Ash Shaikh Abdullah Al Makhdub, Al Wadi, Riyadh 13313",Primary school,24.792044,46.6902132, Ash Shaikh Abdullah Al Makhdub, Ash Shaikh Abdullah Al Makhdub
974,,987,مدرسة عكاظ الابتدائية بحي الندى,,"RM5M+CQ8, An Nada, Riyadh 13317",School,24.8085383,46.6841513, An Nada, An Nada
975,,988,Khawarizmi Private Schools,,"An Nada، شارع وادي الزرقاء، 13317،, Riyadh",School,24.8017476,46.6839864, Riyadh, Riyadh
976,,989,مدرسة الندى النسائية الخيرية لتحفيظ القران الكريم,,"RM7Q+7GJ, An Nada, Riyadh 13317",School,24.8132178,46.6884711, An Nada, An Nada
977,,990,تحية بالكف لضيافة الأطفال,,"RM6M+2QQ, An Nada, Riyadh 13317",School,24.8100972,46.6841983, An Nada, An Nada
978,,991,متوسطة رقية الأسلمية للبنات,,"3746 Al Qadih, 8334, Riyadh 13317",School,24.8153958,46.6873157, 8334, 8334
979,,992,ملعب مدرسة,,"القلم, An Nada، 7219 القراء، 3981, Riyadh 13317",School,24.8048841,46.6892809, An Nada، 7219 القراء، 3981, An Nada، 7219 القراء، 3981
980,,993,مدارس رياض الأنطلاقة - فرع الربيع,,"Salman Al Udwani, Ar Rabi, Riyadh 13315",School,24.7949835,46.6541693, Ar Rabi, Ar Rabi
981,,994,Kingdom International Schools,,"King Abdulaziz Rd, Ar Rabi, Riyadh 13316",International school,24.792603,46.6580375, Ar Rabi, Ar Rabi
982,,995,Khawarizmi Private Schools,,"An Nada، شارع وادي الزرقاء، 13317،, Riyadh",School,24.8017476,46.6839864, Riyadh, Riyadh
983,,996,روضة سماء الطفل,,"8324 Abi Bakr As Siddiq Rd, Ar Rabi, Riyadh 13316",Kindergarten,24.8072542,46.6704116, Ar Rabi, Ar Rabi
984,,997,مدارس المتقدمة الأهلية - مجمع نيار,,"Al Qalam St, Ar Rabi, Riyadh 13316",School,24.8020787,46.6708225, Ar Rabi, Ar Rabi
985,,998,SEK International School Riyadh,,"District، Al Toq Street Ar Rabie, Riyadh 13315",International school,24.7845411,46.6515964, Riyadh 13315, Riyadh 13315
986,,999,Ibn Khaldun Schools,,"Abdulaziz Hasan Al Faduli, An Nafal, Riyadh 13312",School,24.7728113,46.6700721, An Nafal, An Nafal
987,,1000,مدارس واحه العلم,,"QMJJ+PH5, An Nafal, Riyadh 13312",School,24.781774,46.6811784, An Nafal, An Nafal
988,,1001,مدرسة الأنفال النسائية لتحفيظ القران حي النفل,,"QMH7+XR4, Al Hayazin، طريق الملك عبدالعزيز, Riyadh 13312",School,24.7798919,46.6642915, Al Hayazin، طريق الملك عبدالعزيز, Al Hayazin، طريق الملك عبدالعزيز
989,,1002,SEK International School Riyadh,,"District، Al Toq Street Ar Rabie, Riyadh 13315",International school,24.7845411,46.6515964, Riyadh 13315, Riyadh 13315
990,,1003,Primary School 76 Seventy-sixth,,"3830 Abdallah Ibn Ateek, An Nafal, Riyadh 13312",School,24.7817764,46.664825, An Nafal, An Nafal
991,,1004,Gheras Alakhlaq Private School,,"Al Hussatayn, An Nafal, Riyadh 13312",Private educational institution,24.7876036,46.6683186, An Nafal, An Nafal
992,,1005,ثانوية المعالي الأهلية ( بنين ),,"8356-8410 Al Jaishi, An Nafal, Riyadh 13312",School,24.7913702,46.6778835, An Nafal, An Nafal
993,,1006,Olaya Secondary School,,"حي، 3766 ريما الشمالي، 7371،، النفل،, Riyadh 13312،",High school,24.7819486,46.6780652, Riyadh 13312،, Riyadh 13312،
994,,1007,مدارس المتقدمة الأهلية - حي الغدير,,"Al Ghadir, Riyadh 13311",School,24.7788533,46.6498658, Riyadh 13311, Riyadh 13311
995,,1008,مدارس المناهج الأهلية,,"Nahr Al Nile, Al Ghadir, Riyadh 13311",Private educational institution,24.7759892,46.6601796, Al Ghadir, Al Ghadir
996,,1009,Zuhair bin Saleem Elementary School,,"8211, Al Ghadir, 4249, Riyadh 13311",School,24.7807056,46.6610364, Al Ghadir, Al Ghadir
997,,1010,ثانوية حي الغدير للبنات,,"QMC4+G4H, Al Thoulama, Al Ghadir, Riyadh 13311",School,24.7713099,46.6550698, Al Thoulama, Al Thoulama
998,,1011,مدارس المناهج القسم الإبتدائي - بنين,,"7656 At Tansiq, 7656, Al Ghadir, 4117, Riyadh 13311",School,24.7759368,46.6595877, 7656, 7656
999,,1012,Al Nasriyah Middle School,,"QMJ6+CGX, Al Ghadir, Riyadh 13311",School,24.7811029,46.661052, Al Ghadir, Al Ghadir
1000,,1013,مدارس المتقدمة الأهلية - حي الصحافة,,"2895 Al Imam Saud Ibn Faysal Rd, As Sahafah, Riyadh 13315",Private educational institution,24.795859,46.63914, As Sahafah, As Sahafah
1001,,1014,مدرسة الصحافة الاهلية الابتدائية,,"4019 Buraiydah, As Sahafah, Riyadh 13321",School,24.8003437,46.6449703, As Sahafah, As Sahafah
1002,,1015,مدارس الخطوة الاهلية,,"6617 Rumah, As Sahafah, Riyadh 13321",Private educational institution,24.7992354,46.6361268, As Sahafah, As Sahafah
1003,,1016,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1004,,1017,Hisaah bint Abdulaziz Elementary School,,"3206 خيبر، 7701, As Sahafah, Riyadh 13315",Elementary school,24.7934239,46.6422428, As Sahafah, As Sahafah
1005,,1018,الصحافة مربع ٦٩,,"QJXV+QGW, As Sahafah, Riyadh 13321",School,24.7994926,46.6435212, As Sahafah, As Sahafah
1006,,1019,Ziad Bin Saad Primary School,,"6744 Almanafie, As Sahafah, Riyadh 13321",Elementary school,24.8072219,46.6417195, As Sahafah, As Sahafah
1007,,1021,مدارس المتقدمة الأهلية - حي العقيق,,"البحر المتوسط،, Al Aqiq, Riyadh 13515",Private educational institution,24.7802003,46.6280417, Al Aqiq, Al Aqiq
1008,,1022,مدرسة غدي المشرق الأهلية,,"Muhammad Ibn Dakhil، العقيق_شارع, Riyadh",School,24.7892011,46.631121, Riyadh, Riyadh
1009,,1023,Aljeel alsaleh school,,"3997 هبة الله البوصيري, Al Aqiq, Riyadh 13515",Private educational institution,24.7845563,46.632549, Al Aqiq, Al Aqiq
1010,,1024,مدرسة شخصيتي المبدعة,,"Al Tahliyah St, Al Aqiq, Riyadh 13515",School,24.7823016,46.6283076, Al Aqiq, Al Aqiq
1011,,1025,"Schools Girls complex government - kindergarten and elementary, middle and secondary",,"3709 اوس بن عوف، العقيق الرياض 13515 8169 Aws Ibn Awf, 8169, Al Aqiq, Riyadh 13515",School,24.7900201,46.628924, 8169, 8169
1012,,1026,abu alaswad aldualy school,,"7922 Abi Al Hussain Al Mukhtar, Al Aqiq, Riyadh 13515",School,24.7872201,46.6297901, Al Aqiq, Al Aqiq
1013,,1027,مدرسة العقيق النسائية لتحفيظ القران الكريم,,"3602 Abi Falih Al Ansari, Al Aqiq, Riyadh 13515",School,24.774295,46.6282105, Al Aqiq, Al Aqiq
1014,,1028,مدرسة الخنساء لتحفيظ القرآن الكريم,,"7741 Al Harith Ibn Zayd, Hittin, Riyadh 13512",School,24.7635199,46.6170693, Hittin, Hittin
1015,,1029,Primary School 391 - Girls,,"QJF9+22C, Wadi Al Shouara, Hittin, Riyadh 13516",Private educational institution,24.7725678,46.6172048, Wadi Al Shouara, Wadi Al Shouara
1016,,1030,Halimah Al Sadiyah High School,,"QJ69+866, Hittin, Riyadh 13512",School,24.7607751,46.617705, Hittin, Hittin
1017,,1031,ALTAQWA School Hittin,,"Hittin, Riyadh 13518",School,24.7723126,46.5809416, Riyadh 13518, Riyadh 13518
1018,,1032,المدرسة المتوسطة 189 بنات Middle School Girls,,"7084 Rouwaighib, Hittin, Riyadh 13516",Middle school,24.7719108,46.61739, Hittin, Hittin
1019,,1033,مدارس كنز المعرفة,,"Wadi Al Soumman, Hittin, Riyadh 13516",School,24.7733118,46.6140727, Hittin, Hittin
1020,,1034,Hind Bint Atab School,,"7659 مدينة الزايد, Al Aqiq, Riyadh 13511",School,24.7681268,46.6269385, Al Aqiq, Al Aqiq
1021,,1035,المدرسة الوطنية,,"أبي السعادات النابلسي, Hittin, Riyadh 13512",School,24.7566434,46.6126699, Hittin, Hittin
1022,,1036,مدارس المتقدمة الأهلية - حي الملقا,,"الحليفة, Al Malqa, Riyadh 13521",School,24.7983829,46.6242899, Al Malqa, Al Malqa
1023,,1037,مدرسة روضة واحة الغد فرع الملقا,,"Al Malqa, Riyadh 13525",Special education school,24.8043137,46.597154, Riyadh 13525, Riyadh 13525
1024,,1038,Encyclopedia of Science Schools,,"Muhammad Ibn Abdulaziz Al Daghaythir،, Al Malqa, Riyadh 13521",School,24.7968981,46.6175375, Al Malqa, Al Malqa
1025,,1039,الابتدائية ٤٠٢ للبنات,,"3625 Al Oumra, Al Malqa، 6933, Riyadh 13521",School,24.7945961,46.6201955, Al Malqa، 6933, Al Malqa، 6933
1026,,1040,School of Global Learning Stages,,"الدهناء, Al Malqa, Riyadh 13525",School,24.8112466,46.5983132, Al Malqa, Al Malqa
1027,,1041,مدرسة ابتدائية الملقا الأولى بنات,,"حي، 3212 رقم 162، RRMD3212، 6358, Al Malqa, Riyadh 13522",School,24.7812279,46.5973587, Al Malqa, Al Malqa
1028,,1042,مدارس الدوحة الأهلية للبنات,,"الفرعة، الياسمين, Alyasmin, Riyadh 13325",School,24.8210073,46.6229695, Alyasmin, Alyasmin
1029,,1043,Ibn Khaldun Girls' School,,"2487, Riyadh 13322",School,24.8142269,46.6481051, Riyadh 13322, Riyadh 13322
1030,,1044,Ibn Khaldun Boys' School,,"Alyasmin, Riyadh 13322",School,24.815086,46.6545714, Riyadh 13322, Riyadh 13322
1031,,1045,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1032,,1046,Al Harith bin Omair Elementary School,,"4110, Alyasmin, 8541, Riyadh 13325",School,24.8269749,46.6247904, Alyasmin, Alyasmin
1033,,1047,AlTamiuz Private School,,"7211 Prince Abdulaziz Bin Ayyaf, Alyasmin, Riyadh 13326",Private educational institution,24.8304719,46.6468442, Alyasmin, Alyasmin
1034,,1048,مدرسة منيرة الجماز رحمها الله,,"رقم 199, An Narjis, Riyadh 13327",School,24.834773,46.6703036, An Narjis, An Narjis
1035,,1049,Almotaqademah Alnarjis National School,,"علي بن أبي الخير, An Narjis, Riyadh 14814",School,24.8600328,46.6636413, An Narjis, An Narjis
1036,,1050,Al Motaqadimah International Schools,,"Horan, An Narjis, Riyadh 13324",School,24.8263596,46.6888706, An Narjis, An Narjis
1037,,1051,As Sadarah Schools,,"رقم 107, An Narjis, Riyadh 13323",School,24.8192814,46.6850661, An Narjis, An Narjis
1038,,1052,مدارس دانة نجد الأهلية,,"An Narjis, Riyadh 13324",Preschool,24.8278125,46.6840148, Riyadh 13324, Riyadh 13324
1039,,1053,مدارس التربية النموذجية النرجس,,"الجيره, An Narjis, Riyadh 13327",School,24.8421042,46.6694699, An Narjis, An Narjis
1040,,1054,Dar Al Bra'ah Schools,,"السنبله, An Narjis, Riyadh 13327",Private educational institution,24.8430441,46.6677297, An Narjis, An Narjis
1041,,1055,مدارس التربية النموذجية العارض,,"Al Aarid, Riyadh 13342",School,24.8876467,46.6268507, Riyadh 13342, Riyadh 13342
1042,,1056,مدارس الزهور الأهلية حي العارض,,"7519 ابن مظفر الكندي, Al Aarid, Riyadh 13337",School,24.8717099,46.6104564, Al Aarid, Al Aarid
1043,,1057,مدارس واحة الغد,,"VJ6G+5J4, Al Aarid, Riyadh 13335",Special education school,24.8604375,46.6262648, Al Aarid, Al Aarid
1044,,1058,Al Motaqadimah International Schools,,"Horan, An Narjis, Riyadh 13324",School,24.8263596,46.6888706, An Narjis, An Narjis
1045,,1059,مدارس النمو الأهلية الثانوية,,"طريق الملك سلمان، شمال، طريق ابي بكر الصديق, Riyadh 13335",Special education school,24.8659502,46.6406654, Riyadh 13335, Riyadh 13335
1046,,1060,مدارس دانة نجد الأهلية,,"An Narjis, Riyadh 13324",Preschool,24.8278125,46.6840148, Riyadh 13324, Riyadh 13324
1047,,1061,مدارس التربية النموذجية,,"Prince Saud Ibn Abdullah Ibn Jalawi, Al Qirawan, Riyadh 13534",School,24.840964,46.5998009, Al Qirawan, Al Qirawan
1048,,1062,Alforsan International School - Alqirawan مدارس الفرسان العالمية (القيروان),,"Al Qirawan, Riyadh 13531",School,24.8288593,46.6013505, Riyadh 13531, Riyadh 13531
1049,,1063,High School Saud al-Faisal,,"VH2V+P2X, Al Qirawan, Riyadh 13534",School,24.8517072,46.5928673, Al Qirawan, Al Qirawan
1050,,1064,Almdan Intermediate School,,"VH2V+FCV, Al Qirawan, Riyadh 13534",School,24.8512478,46.5932339, Al Qirawan, Al Qirawan
1051,,1065,ابتدائية شعبة بن حجاج,,"VH2V+GC6, Al Qirawan, Riyadh 13534",School,24.8512478,46.5932339, Al Qirawan, Al Qirawan
1052,,1066,ابتدائية الأمير أحمد بن عبدالعزيز,,"VH87+PQQ, Al Qirawan, Riyadh 13545",School,24.8668319,46.5641857, Al Qirawan, Al Qirawan
1053,,1067,ابتدائية الأمير أحمد بن عبدالعزيز,,"VH87+PQQ, Al Qirawan, Riyadh 13545",School,24.8668319,46.5641857, Al Qirawan, Al Qirawan
1054,,1068,المدرسه الابتدائيه,,"XHXM+VVM, Banban, Riyadh 13359",School,24.999713,46.5843783, Banban, Banban
1055,,1069,مدرسة خلاد بن السائب,,"2F68+C3Q, Banban, Riyadh 13575",School,25.0110774,46.4649235, Banban, Banban
1056,,1070,متوسطة وثانوية قوات الأمن الخاصة-بنات,,"VH99+MMR, Al Qirawan, Riyadh 13545",School,24.8692455,46.5688319, Al Qirawan, Al Qirawan
1057,,1071,ثانوية مجمع الأمير أحمد بن عبدالعزيز - مقررات-بنين,,"VH97+2HG, Al Qirawan, Unnamed Road",School,24.8675734,46.5636671, Al Qirawan, Al Qirawan
1058,,1072,مدرسة استاذ فهد المهوس,,"VH97+5V9, Al Qirawan, Riyadh 13545",School,24.8679062,46.5644233, Al Qirawan, Al Qirawan
1059,,1073,مدرسة الإمام الذهبي الابتدائية للبنين,,"2F67+MVH, Banban, Riyadh 13574",Elementary school,25.0116764,46.4644417, Banban, Banban
1060,,1074,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1061,,1075,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041516,46.6323884, As Sahafah, As Sahafah
1062,,1076,مدارس الخطوة الاهلية,,"6617 Rumah, As Sahafah, Riyadh 13321",Private educational institution,24.7992354,46.6361268, As Sahafah, As Sahafah
1063,,1077,مدارس كواكب الصغار الأهلية,,"3176 Tathleeth, As Sahafah, Riyadh 13321",School,24.7994806,46.6337211, As Sahafah, As Sahafah
1064,,1078,Hisaah bint Abdulaziz Elementary School,,"3206 خيبر، 7701, As Sahafah, Riyadh 13315",Elementary school,24.7934239,46.6422428, As Sahafah, As Sahafah
1065,,1079,Aws bin Al Arqam Elementary School,,"Al Housam, Al Malqa, Riyadh 13521",School,24.7948392,46.6266143, Al Malqa, Al Malqa
1066,,1080,Ziad Bin Saad Primary School,,"6744 Almanafie, As Sahafah, Riyadh 13321",Elementary school,24.8072219,46.6417195, As Sahafah, As Sahafah
1067,,1081,مدارس روضة اطلس العالمية,,"حي, Olaya St, As Sahafah, Riyadh 13321",School,24.7969712,46.6322808, Olaya St, Olaya St
1068,,1082,مدارس روضة اطلس العالمية,,"حي, Olaya St, As Sahafah, Riyadh 13321",School,24.7969712,46.6322808, Olaya St, Olaya St
1069,,1083,Primary School Girls,,"VP3R+W6W, Airport Road, King Khalid International Airport, Riyadh 13421",School,24.8548745,46.7402793, Airport Road, Airport Road
1070,,1084,Zone A Boys Primary School,,"VP3R+R5Q, Airport Road, King Khalid International Airport, Riyadh 13421",School,24.8541569,46.7396657, Airport Road, Airport Road
1071,,1085,مدرسة ابتدائية بنين,,"الدولي،، VP7R+82 مطار الملك خالد, Riyadh",Elementary school,24.8633711,46.7397572, Riyadh, Riyadh
1072,,1086,مدرسة ابتدائية بنين41,,"VP6X+MP, King Khalid International Airport, Riyadh 13421",Elementary school,24.8616936,46.7490032, King Khalid International Airport, King Khalid International Airport
1073,,1087,Kingdom International Schools,,"King Abdulaziz Rd, Ar Rabi, Riyadh 13316",International school,24.792603,46.6580375, Ar Rabi, Ar Rabi
1074,,1088,مدرسة ابتدائية بنات 4546,,"VQ82+4WR, King Khalid International Airport, Riyadh 13421",Primary school,24.8653642,46.7519567, King Khalid International Airport, King Khalid International Airport
1075,,1089,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1076,,1090,مدارس المتقدمة الأهلية - حي العقيق,,"البحر المتوسط،, Al Aqiq, Riyadh 13515",Private educational institution,24.7802003,46.6280417, Al Aqiq, Al Aqiq
1077,,1091,مدرسة غدي المشرق الأهلية,,"Muhammad Ibn Dakhil، العقيق_شارع, Riyadh",School,24.7892011,46.631121, Riyadh, Riyadh
1078,,1092,Aljeel alsaleh school,,"3997 هبة الله البوصيري, Al Aqiq, Riyadh 13515",Private educational institution,24.7845563,46.632549, Al Aqiq, Al Aqiq
1079,,1093,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1080,,1094,"Schools Girls complex government - kindergarten and elementary, middle and secondary",,"3709 اوس بن عوف، العقيق الرياض 13515 8169 Aws Ibn Awf, 8169, Al Aqiq, Riyadh 13515",School,24.7900201,46.628924, 8169, 8169
1081,,1095,مدرسة شخصيتي المبدعة,,"Al Tahliyah St, Al Aqiq, Riyadh 13515",School,24.7823016,46.6283076, Al Aqiq, Al Aqiq
1082,,1096,abu alaswad aldualy school,,"7922 Abi Al Hussain Al Mukhtar, Al Aqiq, Riyadh 13515",School,24.7872201,46.6297901, Al Aqiq, Al Aqiq
1083,,1097,Ibn Khaldun Girls' School,,"2487, Riyadh 13322",School,24.8142269,46.6481051, Riyadh 13322, Riyadh 13322
1084,,1098,Ibn Khaldun Boys' School,,"Alyasmin, Riyadh 13322",School,24.815086,46.6545714, Riyadh 13322, Riyadh 13322
1085,,1099,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1086,,1100,مدارس الدوحة الأهلية للبنات,,"الفرعة، الياسمين, Alyasmin, Riyadh 13325",School,24.8210073,46.6229695, Alyasmin, Alyasmin
